rank, player_id, score, time, spm
8747,goaufa,13558253,569:10:40,397.01
8748,Garabuyo,13558046,671:28:50,336.52
8749,richiha14,13557679,323:41:40,698.07
8750,gucchon8148,13555963,517:51:00,436.29
8751,soulassasin-cali,13554111,677:54:40,333.23
8752,Rizzi_2,13550128,555:15:40,406.72
8753,galeor00,13547831,272:43:13,827.94
8754,Greenbag_Boogie5,13547757,368:03:00,613.49
8755,Mossad_6,13546958,312:06:20,723.42
8756,devineillusion,13546063,525:45:30,429.41
8757,SARGENTCUBA,13544032,428:19:40,527.01
8758,alewi_alex1,13541413,204:18:08,1104.69
8759,sundanceks,13538735,398:32:40,566.17
8760,block651,13537513,770:54:10,292.68
8761,PrinceHayro,13528715,167:48:01,1343.73
8762,massiboy89,13527101,532:23:00,423.48
8763,that_one_gamer6,13526454,435:29:30,517.67
8764,wewerg,13525506,228:41:17,985.73
8765,SirGzOnE,13522414,282:54:00,796.65
8766,KD_Pr01284,13516789,653:28:00,344.75
8767,dftspecialist46,13515232,310:41:20,725.01
8768,Ciprianizinho,13514230,239:51:05,939.07
8769,warcole,13508800,356:04:10,632.31
8770,gui_cborges,13508187,409:38:30,549.59
8771,nightmare9527,13506622,529:53:50,424.82
8772,Blizzard375,13506432,215:39:54,1043.78
8773,Zorlu08,13503568,419:42:00,536.24
8774,MAJOR-BIFLE,13500279,242:37:10,927.4
8775,DwarvenLT,13494754,620:03:50,362.72
8776,dachDOM,13494252,671:43:10,334.82
8777,B77815,13489161,454:49:10,494.3
8778,The_Prodigy_Gzus,13488646,607:18:00,370.18
8779,QNiko_Q,13487935,72:16:06,3110.61
8780,Brain_Meister,13487004,242:17:34,927.73
8781,AlienCreature,13482735,380:05:50,591.2
8782,EnriqueGD7,13480249,186:12:51,1206.52
8783,michaelroman28,13475226,139:54:30,1605.24
8784,I_Use__Handgunz,13472733,273:21:31,821.43
8785,Hamz853,13472313,392:02:40,572.74
8786,XxHiTrEGxX,13470344,254:54:41,880.72
8787,Karalabe02,13469810,474:39:40,472.96
8788,d-lo144,13463726,563:41:20,398.08
8789,xoxDAMAGExox,13463203,345:26:30,649.56
8790,Marcusbellec,13460399,570:59:00,392.9
8791,xCosmikx,13459060,273:39:53,819.68
8792,eneko287,13452465,282:25:40,793.86
8793,KaMikaZee_m80,13452455,528:24:50,424.3
8794,El_Timberman,13445703,308:44:00,725.85
8795,iCe_ChEsT,13445159,743:10:30,301.53
8796,TacticalNoob24,13444227,582:45:20,384.5
8797,JACKSLADE,13443389,528:10:10,424.21
8798,zineddine_90,13440521,219:35:18,1020.13
8799,chuckbiscuits007,13439945,681:41:20,328.59
8800,Gorgodas,13435282,583:50:00,383.54
8801,KrispyNuggZz,13433792,412:37:30,542.62
8802,snow_clear,13430865,157:24:50,1422.03
8803,MAHERKING91,13430087,612:27:00,365.47
8804,Roulio80,13424657,598:22:00,373.93
8805,SystemAddic,13422303,614:23:20,364.11
8806,akaZemmy,13421414,249:46:06,895.59
8807,michelre16,13416207,401:02:30,557.56
8808,THE_K_I_N_G_9,13408807,596:29:50,374.65
8809,mattonik,13408322,392:08:10,569.88
8810,bulletproof8856,13406709,246:48:59,905.31
8811,Ice-Demon98,13404745,290:35:40,768.81
8812,Toyohagerin,13399216,505:19:20,441.94
8813,JOEGATSBY,13397174,375:19:10,594.92
8814,johnwink96,13394681,267:11:16,835.53
8815,YouSASuhKa,13393931,342:23:20,651.98
8816,edomondo_matsuda,13393586,497:32:10,448.66
8817,elcazanoobs45,13390521,255:51:46,872.25
8818,kim0712,13389945,819:58:30,272.16
8819,El_Machuka_Papaa,13386910,482:06:20,462.79
8820,jmh1212,13381825,418:02:20,533.52
8821,Mikro_666,13379253,281:59:30,790.76
8822,Saam_Lio,13374837,283:15:20,786.97
8823,Ghost_Tango16,13373828,565:55:10,393.87
8824,Captian_Kodeine,13370449,469:39:50,474.47
8825,GlockParty007,13370252,307:03:10,725.73
8826,Torn_Frenulum,13369790,456:07:30,488.53
8827,House--Shoes,13368500,249:49:58,891.83
8828,Os-Kiq,13367252,252:41:36,881.65
8829,Walter_UMF,13365437,463:10:00,480.94
8830,neneson585,13363221,713:40:20,312.08
8831,Victor1959,13361842,488:53:10,455.52
8832,Marquise101HVC,13361113,430:45:10,516.97
8833,NoT_33-4,13361072,506:02:50,440.05
8834,JosephSly,13355882,476:25:10,467.23
8835,pontemagno,13349947,368:27:10,603.87
8836,stofil,13347756,292:39:10,760.16
8837,snipevipes,13346783,257:39:42,863.33
8838,fysic4L,13344370,438:08:30,507.61
8839,Angericca,13343580,584:17:20,380.62
8840,Lockboyx01x,13342664,346:39:40,641.48
8841,Niwaneko_maru,13340821,287:54:50,772.27
8842,mctchunt,13335968,498:26:00,445.93
8843,bennibenassi26,13334763,797:59:30,278.51
8844,Scyilis,13333069,296:14:50,750.11
8845,TomBoy_Girl93,13330130,467:01:20,475.71
8846,Wrightymintcake,13329205,474:07:50,468.55
8847,SlickRick3_,13327665,265:32:01,836.53
8848,Vladmorozz,13326479,214:40:39,1034.61
8849,kaupe,13319246,344:42:30,643.99
8850,DarkPaladinn,13317343,247:10:36,897.96
8851,JOANSFav_Champ,13316367,463:51:00,478.47
8852,emi571,13315508,583:27:10,380.37
8853,GUNSLANGA420,13315003,357:56:00,619.99
8854,thomasjkd,13314562,658:25:00,337.03
8855,tasukemal,13311919,503:25:20,440.71
8856,untot80,13310176,365:29:30,606.95
8857,DEVIOS5150,13309297,691:37:50,320.72
8858,karrikid,13308103,428:37:30,517.47
8859,Heim_Flandre,13307533,220:00:04,1008.14
8860,dad2008rocks,13303815,159:45:27,1387.92
8861,bens59,13299721,414:45:10,534.44
8862,sf49ersf,13299359,526:45:40,420.79
8863,kiyosi-530,13297609,516:18:40,429.25
8864,MichiganOutlaw81,13296158,825:27:40,268.46
8865,Kris_comon,13294839,388:19:00,570.62
8866,haya_7gg,13294375,439:45:10,503.86
8867,tk62356,13291808,476:16:00,465.14
8868,Grove18Hun,13291792,249:12:23,888.94
8869,AcidFedora,13290664,306:02:10,723.81
8870,DJ_DARREN-MIA,13290481,366:32:00,604.33
8871,KOTATUdeGAME,13289493,349:41:10,633.4
8872,Gql3rieI,13284066,215:08:37,1029.09
8873,iuri17082001,13277604,303:22:50,729.43
8874,xPeGaFoGoCaBaRe,13277441,125:18:34,1765.95
8875,CHAAPY,13276755,637:09:00,347.3
8876,BigOrange_,13273193,398:42:00,554.85
8877,Trones94,13270834,620:52:50,356.24
8878,herschels_leg,13265769,718:08:50,307.87
8879,D-E-A-T-H_A-C-E,13264591,288:48:00,765.5
8880,gyppo38,13264204,355:27:50,621.92
8881,Nessono2457,13264023,526:39:10,419.76
8882,Pathos5152,13263667,264:41:44,835.15
8883,banken12,13261077,569:38:30,387.99
8884,L_MEXICAN0,13258251,715:26:30,308.86
8885,johelk2,13252605,396:44:00,556.74
8886,The_Yamagata,13252417,323:17:30,683.2
8887,gwash79,13250296,823:22:10,268.21
8888,wakako102,13248149,466:06:30,473.71
8889,Skiller728,13248041,228:36:59,965.81
8890,miqueli-Z,13245874,341:51:10,645.79
8891,xMRx_laGend,13243524,340:32:10,648.17
8892,Polskaboy007,13241758,157:44:25,1399.11
8893,RKOWA95352,13241511,977:37:20,225.74
8894,GNRL_Kenobl,13240618,419:04:10,526.59
8895,Ring_Stay_81,13238511,504:15:40,437.55
8896,saroshkhatana,13233486,499:54:30,441.2
8897,James_V-12,13232048,453:41:30,486.09
8898,soulpunisher147,13227866,663:07:00,332.47
8899,emutito,13225378,334:48:40,658.35
8900,Monkey_Douche22,13222581,902:43:20,244.12
8901,jenshuysmans,13221653,203:47:30,1081.3
8902,david19497,13219931,295:38:30,745.27
8903,barobo-ya,13215673,402:15:20,547.57
8904,stevedex,13214609,631:48:30,348.59
8905,Lord_Phoenix_828,13212397,368:14:30,597.99
8906,Bad_Camper_99_,13210736,358:37:20,613.96
8907,MicroManiak29,13209585,274:52:43,800.93
8908,Red-Wolf-72,13208103,304:04:00,723.97
8909,terminator058,13207102,757:42:00,290.51
8910,MarcosDayZ,13205482,120:17:02,1829.77
8911,Xunarz,13205274,589:56:10,373.07
8912,HopeaNarri,13204365,507:13:40,433.87
8913,KING-TIGER_88MM,13201701,341:23:00,644.52
8914,mmmmy1996,13200510,367:16:50,599.02
8915,breezhy1,13199692,619:43:40,354.99
8916,HappyPandaMLG,13195686,223:57:32,982
8917,jpq88,13195100,406:29:30,541.02
8918,ThyPartyPooper,13194139,505:13:50,435.25
8919,Meshuga-Kelevra,13193639,498:13:00,441.36
8920,DXM2010,13193568,526:21:40,417.76
8921,KubeJube,13190434,295:39:00,743.58
8922,Abuhaffa,13188822,403:38:20,544.58
8923,syonikura,13182800,520:07:40,422.42
8924,wkpswk,13179349,402:47:10,545.34
8925,pugantoR687,13179299,252:37:10,869.51
8926,imamatias,13173564,599:51:40,366.02
8927,ziogia84,13171426,590:43:40,371.62
8928,NL-cheater-84,13165883,580:18:10,378.13
8929,adammika1,13164377,363:37:00,603.4
8930,FishFission,13162450,247:13:12,887.36
8931,XxAnDrEa_1993xX,13159432,420:13:30,521.92
8932,xX01Xx_YT,13157233,532:09:10,412.08
8933,BYRD0J0,13156204,285:29:00,768.07
8934,S1L3NC3RS,13154484,382:01:20,573.9
8935,bhawks79isMyHero,13150096,167:54:44,1305.25
8936,semeteke,13149677,433:35:30,505.46
8937,Pubbies001,13147524,519:22:40,421.9
8938,FZNT65,13147336,549:15:30,398.94
8939,jeffjohnkill,13146818,519:32:40,421.74
8940,rolando239,13146177,335:13:30,653.6
8941,Rohit45_G,13146011,312:23:30,701.36
8942,GHOST_8126,13145221,744:22:30,294.32
8943,parpa_8,13139571,357:59:30,611.73
8944,Destined2_0,13139412,454:17:50,482.04
8945,LAZER_GUN_2000,13136741,367:01:30,596.54
8946,U_Use_AimAssist,13134934,274:51:04,796.49
8947,xBtSmoke,13134601,207:26:09,1055.31
8948,ja713son,13132596,340:28:10,642.87
8949,skidmark350,13132252,526:33:40,415.66
8950,PwrTheGod,13131773,193:34:00,1130.68
8951,ObitoUchiha_08,13130847,654:52:20,334.18
8952,taff_47,13130091,338:27:50,646.55
8953,orhan070,13129031,375:12:40,583.18
8954,The_End_Art1997,13128466,248:54:46,879.05
8955,crazyazzbadazz99,13128446,172:59:26,1264.85
8956,mcfly_weed,13128149,473:26:50,462.15
8957,Syrian_Marshal,13119199,309:58:40,705.38
8958,B4hamuT-Lag00n00,13118459,342:41:00,638.03
8959,RickyB_117,13114423,588:17:10,371.54
8960,KronosTheTitian,13112797,304:45:00,717.13
8961,elbarrrrrto,13111998,380:53:10,573.75
8962,Yuuji_i,13107163,613:30:20,356.07
8963,DizSpeedBlitz,13104322,636:40:40,343.04
8964,RILLA_84,13101194,603:31:20,361.8
8965,gunnamanO8,13097408,609:55:00,357.9
8966,SuperBad2K,13097079,430:04:50,507.54
8967,Colin1689,13096602,222:28:02,981.16
8968,vovan8215,13095803,593:00:40,368.06
8969,yasminls1274,13094637,415:46:40,524.91
8970,power50461,13094289,372:23:00,586.06
8971,Fnatic_bohemian,13092852,245:29:07,888.91
8972,undergroundbusta,13090806,274:11:11,795.74
8973,Owsaid,13090721,414:13:40,526.71
8974,GhostForce-Sig96,13089491,275:41:09,791.33
8975,paraliizerq,13089112,898:58:40,242.67
8976,yasukunking,13085911,561:14:20,388.6
8977,X_yazed_ksa,13083467,411:33:10,529.84
8978,scrooten,13078890,383:55:50,567.76
8979,Lty_f,13077653,521:49:40,417.69
8980,TyranoTomF1,13075610,143:39:52,1516.92
8981,Toxic_Panda_2222,13075517,281:52:40,773.12
8982,Antsah93,13075461,343:01:30,635.3
8983,HAMOODWA7SH,13073900,215:03:54,1013.17
8984,alfgh,13072101,434:49:00,501.06
8985,mizukigames,13060740,438:33:40,496.35
8986,serigigioXDX,13054574,378:45:10,574.45
8987,SilentBob5225,13054159,375:46:50,578.98
8988,battlepille87,13052885,372:18:40,584.32
8989,slimbrady666,13052461,348:20:00,624.52
8990,helmduif,13051825,303:24:50,716.94
8991,masashi500,13045430,663:36:20,327.64
8992,smugger1992,13038635,478:24:50,454.23
8993,DO7PE,13037426,220:49:12,984.02
8994,lxl_X_BOBO_X_lxl,13036615,791:57:50,274.35
8995,yoda9898,13035377,268:35:09,808.89
8996,big-dogs,13034040,462:30:00,469.7
8997,EiKeksi666,13031184,511:31:20,424.59
8998,csr_x_racer,13021898,295:18:50,734.92
8999,ModalRevanent,13021649,307:01:40,706.87
9000,jokernineeleven,13021207,335:14:40,647.35
9001,nrd2052,13018621,699:57:20,309.99
9002,Tequila_Crystal,13017594,410:10:30,528.94
9003,XxDjFlOowGameRzZ,13014487,222:03:43,976.79
9004,AvAlAnChE_75,13014375,695:17:40,311.96
9005,APXsayian,13013602,446:21:50,485.91
9006,kurei2678,13012234,297:32:20,728.88
9007,kostasR21AEK,13010814,556:23:30,389.74
9008,thoutmosis,13010465,419:46:40,516.56
9009,ballzac11,13001248,442:29:20,489.7
9010,RuiSergioJ,13001145,398:40:50,543.51
9011,Vidaleeeuuuhhh,12996975,278:43:20,777.18
9012,GAMER_BCMS,12996382,323:45:50,669.03
9013,XxRED__ROCKETxX,12996090,323:44:20,669.06
9014,nothing247,12995189,381:09:10,568.24
9015,CPTSKIM,12994983,352:35:30,614.26
9016,With_Mito,12994372,390:23:30,554.76
9017,gtr32gtr333gtr34,12993720,291:23:30,743.2
9018,zen_miman17000,12989390,566:51:00,381.92
9019,B-A-Z-O-O-K-A-A,12986116,305:46:00,707.84
9020,Paralysis535,12985389,281:17:00,769.41
9021,Sydepain,12984899,539:32:20,401.11
9022,jasonq30,12981594,401:22:40,539.04
9023,JUAN_CUERVO_10,12980523,539:31:20,400.99
9024,TheDarkOne0692,12979744,428:27:40,504.9
9025,xSkrrrr---,12976574,186:30:44,1159.58
9026,JDM_Civic_-_,12976190,412:21:50,524.46
9027,omen1982,12974343,920:45:10,234.85
9028,RATATATATATATAT,12972741,837:49:10,258.07
9029,Chaosmang42069,12970323,540:45:10,399.76
9030,Miksu--x,12969747,204:29:21,1057.09
9031,BZRK_01_,12966821,318:41:00,678.15
9032,daviiizao,12963766,371:37:20,581.4
9033,Nyaan22,12960459,313:48:30,688.34
9034,Niclas_050,12959149,207:58:27,1038.52
9035,BazzaTheButcher,12956880,668:36:20,322.98
9036,Edga1987,12953973,392:53:10,549.52
9037,Coolcounter,12953440,295:08:30,731.48
9038,WakeReaper,12953347,231:09:23,933.95
9039,ronyogev,12952856,968:44:40,222.85
9040,mitaminMGL,12951579,452:10:20,477.38
9041,Hit-Il-Cecchino,12950349,615:06:40,350.89
9042,aldoanddante,12948037,589:52:30,365.84
9043,suraimu1008,12947874,482:09:00,447.57
9044,BloodShot641,12945799,277:59:40,776.14
9045,SoulSEater666,12944512,421:27:00,511.9
9046,SleepinFuryy,12943079,307:08:50,702.33
9047,lIIlIlIIIlII-IlI,12941841,189:08:03,1140.45
9048,Ita-Wolf_27,12941761,438:48:00,491.56
9049,vwildcat2017,12939486,356:38:10,604.7
9050,ineb1967,12935815,319:12:20,675.42
9051,BradPritchard2,12934352,352:01:50,612.37
9052,souTn_,12932260,242:56:04,887.23
9053,Liegore_,12928762,173:42:47,1240.43
9054,Geschaeftsfrau,12923985,407:12:00,528.98
9055,SirCharlieMurphy,12919919,419:49:40,512.91
9056,JonnyBice84,12915832,451:26:10,476.84
9057,icy_dripping_,12905069,267:32:48,803.91
9058,Jackalope3244,12904898,292:21:40,735.67
9059,SAMST8R182,12902192,434:17:30,495.14
9060,uLucazz,12899666,411:42:20,522.2
9061,oyakata-0803,12896512,267:35:48,803.23
9062,chumbeke_ileal,12894713,306:41:10,700.76
9063,INNvinnycible,12893973,452:17:20,475.14
9064,stz_joystck,12891126,364:56:20,588.73
9065,NikeNBA2020,12889886,309:26:30,694.26
9066,nos2fastxx,12887789,594:09:50,361.51
9067,The-Tanke-78,12887274,421:44:20,509.29
9068,I3IRD,12886492,254:00:00,845.57
9069,winter_fury21,12883039,490:50:50,437.44
9070,JaKul0104,12882742,295:58:40,725.43
9071,Kitjump009,12879970,535:19:10,401.01
9072,g2shades,12877610,701:27:50,305.97
9073,starkissos1,12876256,601:34:10,356.74
9074,Clan_Lucifer,12874884,888:53:10,241.4
9075,Unborn_Justice,12873227,318:52:20,672.85
9076,Delirizero,12871779,235:53:47,909.42
9077,Tiesver,12871104,323:20:00,663.46
9078,snow_wolf136,12870449,210:24:26,1019.49
9079,Ydurski,12868035,541:35:20,396
9080,MACKEM-INFIDEL,12867661,343:09:30,624.96
9081,DubstenieI,12866401,322:53:30,664.12
9082,campzombie,12865133,476:51:40,449.65
9083,McMartikan,12863804,340:49:10,629.06
9084,XS-Demon-Sniper,12858574,316:44:50,676.59
9085,Komrade_CLAZ,12855738,386:49:20,553.9
9086,supergamer-45,12855481,474:30:50,451.53
9087,hapilos,12854955,335:56:40,637.75
9088,VETERAN_Nano,12847540,276:08:45,775.41
9089,GingerJesper,12847178,322:39:50,663.6
9090,saltmiso,12845191,439:04:10,487.59
9091,X2flawess4you,12844910,513:34:40,416.84
9092,Rermen,12842330,355:23:00,602.28
9093,Al288ex,12840716,557:01:50,384.2
9094,TITANTURK61,12840659,472:12:50,453.21
9095,xbobbybrilliantx,12832993,633:12:30,337.78
9096,Chocoyo-Kenobi,12831385,218:49:17,977.31
9097,NolfavrelI,12830484,217:45:06,982.04
9098,seb_444,12828829,625:33:20,341.8
9099,Ekyrozz,12828527,260:09:32,821.84
9100,R-MaTTDallas____,12827872,437:44:30,488.41
9101,IZI_Xocs,12826189,351:21:20,608.41
9102,DouchGrenade,12823696,349:47:50,611.01
9103,HELLCAT04,12820734,649:30:10,328.99
9104,q123p123c123,12816484,722:59:50,295.45
9105,youseif_16,12815131,305:41:50,698.68
9106,filloll02,12809334,525:42:50,406.09
9107,Snake_Himself,12807750,587:11:10,363.53
9108,MultiHD89,12806004,381:20:20,559.69
9109,leonado11,12803602,268:35:36,794.48
9110,baby291omoti,12801251,337:21:30,632.43
9111,Darkonixo0,12795992,405:09:20,526.38
9112,dosukoi211,12794721,508:26:10,419.41
9113,Revoltness,12790500,166:17:48,1281.9
9114,Starmazon,12788028,478:25:20,445.49
9115,Spycokilla23,12786271,438:49:10,485.63
9116,Biusni,12784277,214:21:38,993.99
9117,Oliver-K99,12783005,322:46:50,660.05
9118,bakis_92,12778366,296:57:40,717.17
9119,KOSMIC_EMBASSY_1,12777327,690:37:40,308.35
9120,dennausf,12776268,446:17:40,477.12
9121,ZAINICHI_HEART,12775435,474:24:20,448.82
9122,Anton_SpbKirovsk,12771580,533:17:00,399.15
9123,nagaMSK,12769362,346:55:00,613.47
9124,X-TROPIC_STORM-X,12765186,381:01:30,558.37
9125,Hakimja97,12763817,189:49:29,1120.67
9126,Beware549,12763759,610:48:30,348.28
9127,DANIEL_HAT7KE,12758860,389:08:20,546.46
9128,XXSSGOKUXX670,12756758,322:42:10,658.85
9129,YankLeia,12756633,339:13:40,626.75
9130,Doninha_no_cio,12750415,308:27:30,688.93
9131,jedimommy,12749495,333:27:20,637.24
9132,lakers4lifewwt,12748950,219:05:19,969.85
9133,zamo1879,12747287,185:50:47,1143.17
9134,LondonDeano,12746922,404:35:30,525.09
9135,Mreatface,12745935,233:26:05,910.03
9136,fat-boy-weak-bre,12744437,705:58:30,300.87
9137,RRAY79,12742105,480:37:10,441.86
9138,FaShizzy,12741382,369:07:10,575.31
9139,ernestoblack,12735334,679:52:50,312.2
9140,RuneSpartan,12734901,466:21:50,455.11
9141,jlibaneo,12732412,524:25:10,404.65
9142,I-DEMONlC,12729287,153:54:56,1378.38
9143,JennaTailea,12728089,309:08:00,686.22
9144,DAVEGROHL117,12727394,154:27:16,1373.37
9145,Grome670,12726272,388:28:30,545.99
9146,EJ20_738,12724261,413:20:30,513.06
9147,Ibrahim_Bibers,12721419,557:14:10,380.49
9148,antony14700,12718607,428:34:40,494.61
9149,bauloewe72,12718462,222:42:09,951.83
9150,Selftired-Marcel,12717723,792:27:20,267.48
9151,boskimaciek,12717054,452:59:30,467.89
9152,ChillieWillie444,12717046,401:50:00,527.46
9153,IronSightsHawk,12716274,675:35:40,313.71
9154,masa243i,12715177,544:43:50,389.04
9155,smgVECTOR,12711933,409:23:40,517.51
9156,derme1ster,12710548,499:30:30,424.1
9157,dacino,12710326,365:44:50,579.19
9158,honeto999,12710098,632:47:50,334.76
9159,codbash90,12707109,404:23:10,523.72
9160,BIGredREAPER,12704478,187:57:09,1126.57
9161,ndndoc,12703868,379:26:20,558.01
9162,massimilinao,12702447,502:42:20,421.14
9163,ghostblackfire,12699108,631:04:00,335.39
9164,djdaro79,12694808,489:44:30,432.02
9165,OV2MV,12693619,819:40:10,258.1
9166,JHON_082,12693278,385:26:00,548.87
9167,Proxymity_Eagle,12693004,303:25:10,697.22
9168,yazoo830,12692946,466:02:00,453.94
9169,xiXHeAvYXix,12692248,341:30:10,619.43
9170,Engel_9000,12687609,309:41:10,682.82
9171,Insert_ID_online,12685884,302:12:20,699.63
9172,Billeypancada,12685807,630:51:40,335.15
9173,HAZA_123,12683667,536:05:00,394.33
9174,swat_mc,12678425,221:49:49,952.56
9175,Ruupon_oO,12676197,726:23:50,290.85
9176,TribleMonster,12675307,364:43:10,579.23
9177,TorArneFV,12674900,434:07:40,486.6
9178,lMjoD-,12671802,335:56:40,628.67
9179,DiRtMcGeRk,12670558,489:03:30,431.8
9180,RichardO459,12666925,555:36:10,379.98
9181,HaSSanHoFF1991,12664775,480:12:30,439.56
9182,killagram8,12662382,400:40:20,526.71
9183,visrel,12658368,326:27:30,646.25
9184,Ales0047,12658073,347:31:40,607.05
9185,chemsticks,12655726,188:54:13,1116.59
9186,Simeji__DX,12655283,515:31:40,409.14
9187,UnholyKeef,12647990,374:07:20,563.45
9188,Chieftain_mk10,12645435,354:03:10,595.27
9189,Diablo-127,12644716,432:07:00,487.7
9190,Ryiukary,12635151,120:25:39,1748.65
9191,Maes_SinMasS,12633043,260:55:35,806.94
9192,Sanjay2408,12632408,273:19:27,770.29
9193,wamos1,12631108,339:55:50,619.3
9194,ColtCommando1911,12628503,263:48:09,797.85
9195,Torben180602,12626217,255:51:40,822.47
9196,rofrtd,12625514,271:10:40,775.97
9197,minat-329,12621641,326:13:30,644.83
9198,regisgama2010,12619080,512:54:00,410.06
9199,samoth192,12617265,259:11:30,811.32
9200,bysamuelxD,12615924,307:18:00,684.23
9201,ak35-rt56,12615589,423:25:00,496.58
9202,BigManMike9,12609876,176:26:32,1191.12
9203,Bradshaw_Boss,12607360,202:04:51,1039.8
9204,TheKid5588,12602891,409:38:40,512.76
9205,RTS_STS_PTS,12601154,579:32:40,362.39
9206,sub_zero2005054,12600187,620:02:10,338.69
9207,shion7345,12593143,536:08:30,391.47
9208,corruptysj,12592898,426:18:40,492.32
9209,PositiverJunge8,12587401,508:52:20,412.26
9210,DarkLordGlaurung,12585087,214:25:58,978.17
9211,eR-NeGoNe88,12577861,397:17:00,527.66
9212,Cobra5727,12573148,389:18:20,538.27
9213,Wolf27cz,12573027,490:17:50,427.39
9214,I_m_going_out,12572683,443:04:50,472.93
9215,fatpidge,12570437,204:47:58,1022.99
9216,FAYNEL,12569986,458:44:00,456.69
9217,ArnoudRouveen,12569730,416:10:30,503.38
9218,Raichan_baby_o_o,12569729,324:31:20,645.55
9219,rastafar555,12567236,481:21:40,435.13
9220,provincial90rus,12565848,804:33:20,260.31
9221,bomberfury94,12562007,187:07:06,1118.9
